Country,M49 code,Region,Confidence in estimate,combined figures (kg/capita/year),Household estimate (kg/capita/year),Retail estimate (kg/capita/year),Food service estimate (kg/capita/year),Household estimate (tonnes/year),Retail estimate (tonnes/year),Food service estimate (tonnes/year),fbs_cereals_food_supply_kgcapyr,fbs_domestic_supply_qty,fbs_export_qty,fbs_fat_gcapday,fbs_feed,fbs_food_supply_kcalcapday,fbs_food_supply_kgcapyr,fbs_fruits_food_supply_kgcapyr,fbs_import_qty,fbs_losses,fbs_meat_food_supply_kgcapyr,fbs_milk_dairy_food_supply_kgcapyr,fbs_population,fbs_processing,fbs_protein_gcapday,fbs_residuals,fbs_seed,fbs_stock_variation,fbs_tourist_consumption,fbs_vegetables_food_supply_kgcapyr,cp_food_cpi,cp_general_cpi,cp_food_general_gap,qcl_area_harvested_total,qcl_production_cereals,qcl_production_fruits,qcl_production_meat,qcl_production_milk,qcl_production_roots_tubers,qcl_production_total,qcl_production_vegetables,qcl_yield_avg,ti_export_qty_idx,ti_export_uv_idx,ti_export_val_idx,ti_import_qty_idx,ti_import_uv_idx,ti_import_val_idx,ti_val_idx_gap
Austria,40,Western Europe,High Confidence,76,39,9,28,349249,77289,254191,231.5666666666667,44542.0,16565.0,2403410.256666667,7193.666666666667,49519580.77666666,2044.0333333333335,219.85,25215.0,1410.0,155.78333333333333,440.64000000000004,8923.116666666667,12077.0,1421599.0599999998,-65.33333333333333,349.0,656.6666666666666,,345.1933333333333,107.67687091666666,108.63958027777778,-0.9627093611111235,1985733.3333333333,11592651.666666666,1209220.0,2215036.0033333334,9340525.896666666,802280.0,35468290.22666667,903053.3333333334,23875.063800608827,157.0119759168035,117.69611384783798,176.25217256362507,162.66469066832195,108.70794537554315,126.94833491724084,-49.303837646384224
Azerbaijan,31,Western Asia,Very Low Confidence,137,93,16,28,934872,157148,277800,452.9633333333333,28004.0,1718.6666666666667,1382831.6833333333,4518.333333333333,49442265.32666665,1821.7966666666664,178.10333333333332,6538.333333333333,914.3333333333334,74.84666666666668,328.92,10175.526666666667,2964.6666666666665,1470958.866666667,-265.6666666666667,809.3333333333334,237.33333333333334,,391.7733333333333,148.7737836388889,138.76798144444444,10.005802194444442,3166757.6666666665,6620693.733333333,2487030.0133333337,1044270.3333333334,5008847.41,1034588.8333333334,25628211.596666664,3175642.2099999995,8400.12111111111,1100.441976957756,182.54313463572103,1751.8772419345885,1655.6913282479843,134.3731538753994,1041.5864354418497,-710.2908064927387
Bahamas,44,Latin America and the Caribbean,Low Confidence,113,74,13,26,28792,4990,9960,189.97333333333333,974.6666666666666,13.666666666666666,59247.92999999999,4.0,1535749.2666666666,1679.533333333333,358.3533333333333,645.3333333333334,18.0,214.00666666666666,215.43999999999997,395.6333333333334,125.33333333333333,57295.06666666667,-0.6666666666666666,0.0,19.333333333333332,157.33333333333334,281.56,103.27404383333334,107.09124316666667,-3.8171993333333347,20205.333333333332,17468.38333333333,120534.88333333335,22018.043333333335,4126.03,2666.8566666666666,392480.41333333333,64856.52333333334,10702.475333333334,2598.281882591093,263.16987179487177,1500.8853463787673,269.8156976085232,142.12868638784994,200.64083585019634,-1300.244510528571
Bahrain,48,Western Asia,Low Confidence,171,132,13,26,216161,21026,41966,324.2266666666667,3030.6666666666665,818.0,277393.7133333333,182.66666666666666,7585688.516666666,2011.5600000000002,223.21000000000004,3790.3333333333335,69.0,167.99333333333334,481.3633333333334,1490.17,2.0,237060.10666666666,-250.66666666666666,2.0,187.33333333333334,,343.96000000000004,109.51097258333334,105.58770344444446,3.923269138888884,6903.333333333333,348.6766666666667,24331.0,112172.43666666666,24423.293333333335,56.666666666666664,319887.62333333335,31656.0,21091.05937321937,3020.868244653104,154.73249217527385,4678.138997369756,47519.365396572284,116.67780599928498,6210.056722360724,1531.917724990968
Bangladesh,50,Southern Asia,Very Low Confidence,84,65,16,3,10618233,2550080,544436,545.26,242518.33333333334,1196.6666666666667,9127888.103333334,24763.0,623822939.6133336,1019.1666666666666,61.06666666666666,46413.666666666664,10336.666666666666,8.713333333333333,74.41333333333333,166289.9733333333,15856.0,15858547.339999996,-4.666666666666667,3363.0,7304.333333333333,,93.61000000000001,132.7873512222222,131.46483130555555,1.3225199166666641,32777251.666666668,122480352.82,10141937.0,3054706.11,22352919.706666667,9969908.333333334,226840506.67333332,12194675.666666666,5906.4663120567375,7522012.587800823,176.93704167562578,894316.090656315,177129.29103550033,195.79352615903414,49525.581395316265,-844790.5092609987
Barbados,52,Latin America and the Caribbean,Low Confidence,113,74,13,26,21215,3677,7339,237.0533333333333,893.0,89.66666666666667,42600.63666666667,85.0,1314114.6533333333,1718.5266666666666,200.74,668.0,15.0,164.9466666666667,218.58,281.68666666666667,246.0,44958.92333333333,0.0,2.0,35.333333333333336,39.0,239.48000000000002,131.5853002777778,117.81967213888889,13.765628138888914,10693.333333333334,8752.666666666666,9780.56,49582.16,11139.463333333333,2552.736666666666,381662.33,17589.186666666665,8780.044025157233,801.4428318270424,162.08538011695907,528.9470074216619,144.3820276319852,122.71275599464855,158.5975961816996,-370.34941123996225
Belarus,112,Eastern Europe,Very Low Confidence,112,68,16,28,646356,147838,261341,228.58333333333334,59610.0,13640.0,1821995.9766666666,17146.0,46507185.10999999,1921.9400000000003,162.43,8744.333333333334,1655.6666666666667,181.4033333333333,267.40000000000003,9345.906666666668,18264.666666666668,1566111.89,-0.6666666666666666,3409.3333333333335,-759.6666666666666,,336.9533333333333,139.2901578611111,140.5951063888889,-1.304948527777782,6992439.666666667,14040094.043333335,1043455.6166666666,3468918.1833333336,19460731.916666668,3822551.3333333335,67736462.32000001,3063188.2866666666,8181.016666666666,16941.338630610506,137.20331293372,1064.0988034017716,2778.550819860108,100.9640522875817,445.9418938149973,-618.1569095867744
Belgium,56,Western Europe,Medium Confidence,80,50,10,20,576036,112100,227371,264.7833333333333,73680.33333333333,77378.0,3051642.66,16996.666666666668,65313970.52,2179.606666666667,211.45666666666668,101061.33333333333,1388.0,128.93333333333334,379.73,11533.856666666668,26281.666666666668,1859225.4966666668,-2882.6666666666665,315.3333333333333,3076.3333333333335,,452.0533333333333,108.48931883333334,109.22431188888889,-0.7349930555555488,1129233.3333333333,7726000.0,866449.9899999999,4481518.3133333335,12458985.76,3942666.6666666665,52841015.95666667,3030576.6666666665,43523.92843366452,121.02444860590928,109.6890761548065,119.37939958592132,111.92817679558011,166.03867403314916,112.70270270270271,-6.676696883218611
Belize,84,Latin America and the Caribbean,Very Low Confidence,97,53,16,28,20564,6106,10794,280.46000000000004,4585.0,875.0,59645.04,291.6666666666667,1634601.1733333338,1238.1866666666667,94.79,282.3333333333333,223.66666666666666,102.82333333333332,225.04666666666662,390.66333333333336,2935.3333333333335,46403.84666666666,198.33333333333334,5.666666666666667,4.666666666666667,23.333333333333332,116.11333333333334,101.41360030555556,103.47205802777778,-2.058457722222215,249451.33333333334,237063.63,475199.23666666663,68340.36333333334,9958.886666666667,2376.0,4661351.69,20847.690000000002,7534.764895104895,259479.53135498517,103.22598626023284,10076.192109918136,648.9940684084942,195.1558536749486,445.4741990147451,-9630.717910903391
Benin,204,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,1175297,184573,326280,,,,,,,,,,,,,,,,,,,,,104.02118369444445,103.5390135277778,0.48217016666664847,9899537.0,4607853.203333333,1799374.7333333334,302125.82666666666,281247.19,7598518.919999999,28018163.49,1439907.076666667,4641.205392156862,3378.0258754358133,284.3794488810017,841.2671621569137,395.35424310216257,273.4628784489187,685.5707917669993,-155.69637038991448
Bermuda,60,Northern America,Low Confidence,113,74,13,26,4606,801,1598,,,,,,,,,,,,,,,,,,,,,112.08134627777777,106.23931986111113,5.842026416666641,,,,,,,,,,,,,,,,
Bhutan,64,Southern Asia,Very Low Confidence,123,79,16,28,60000,11935,21098,539.5566666666667,1399.0,125.66666666666667,95485.85333333333,113.33333333333333,3659092.65,1379.2533333333333,64.03666666666668,721.0,62.333333333333336,26.97666666666667,216.56666666666663,770.09,121.0,86586.52333333333,17.333333333333332,9.666666666666666,19.0,,146.77333333333334,134.78785933333333,121.57526936111111,13.212589972222219,116841.33333333333,231139.8633333333,91968.88333333335,11406.713333333333,248137.32333333333,43154.33666666666,1040671.8766666668,67353.96666666667,5887.964724383332,3289.585430968726,923.3646071700991,1934.9950419527077,146525.39521475256,173.18445457278958,23871.98299427115,21936.987952318443
Bolivia (Plurin. State of),68,Latin America and the Caribbean,Very Low Confidence,124,80,16,28,922012,180068,318315,271.29,48646.333333333336,2567.3333333333335,1028904.8366666666,4145.666666666667,41572378.45666667,1300.8833333333332,151.45333333333332,2101.6666666666665,2131.6666666666665,157.14333333333335,83.15333333333332,11808.35,19888.0,1396258.5933333335,-191.66666666666666,1912.6666666666667,-42.333333333333336,,84.11,115.32207088888889,111.94891297222223,3.3731579166666563,9319822.0,6734664.406666666,3123229.9766666666,2742459.6933333334,1309053.3033333332,1493089.5233333334,48839298.72666667,637807.9166666666,4951.2518151815175,448.8874468085107,117.48978723404257,171.43439716312056,1457.4240350877192,138.06959064327486,322.67472383544487,151.2403266723243
Bosnia and Herzegovina,70,Southern Europe,Very Low Confidence,127,83,16,28,273269,51628,91266,341.5733333333333,12456.0,1116.0,453271.00333333336,3743.0,16245845.023333333,2200.233333333333,229.26,5044.0,595.6666666666666,91.78000000000002,382.0466666666666,3296.596666666667,545.6666666666666,526879.4533333333,-66.0,143.0,0.0,,548.6666666666666,103.57596666666666,101.13760277777777,2.4383638888888868,1144912.3333333333,3378106.06,529228.8033333333,256931.83,1256212.8433333335,387417.6666666667,9044719.516666668,1551328.0099999998,5938.05081300813,335.5166678230301,129.03583686024191,229.3191717881373,531.8035880323802,136.85973192454483,350.43439416962383,121.11522238148652
Botswana,72,Sub-Saharan Africa,Very Low Confidence,136,92,16,28,211802,36030,63693,341.5133333333333,4505.333333333333,516.0,226724.32666666675,955.0,9127997.74,1431.3400000000001,81.31666666666666,4071.3333333333335,108.66666666666667,64.76,206.79666666666665,2366.47,85.33333333333333,241474.38333333333,-122.66666666666667,33.0,300.3333333333333,21.333333333333332,126.90666666666668,112.47098708333334,116.89304477777777,-4.422057694444433,407204.6666666667,392647.56666666665,37028.13,286426.5,87787.34333333334,3614.2599999999998,1291440.0066666666,142718.47,8324.877777777778,5190.914020547354,431.7276612276612,1904.5147379091693,3449.477011494253,127.05172413793105,651.7397003745319,-1252.7750375346372
Brazil,76,Latin America and the Caribbean,Very Low Confidence,104,60,16,28,12578308,3300862,5835112,253.62666666666667,2168407.0,339743.0,41952311.86000001,154473.0,1019814906.0466666,1617.6333333333334,198.4466666666667,44991.333333333336,226371.0,201.5333333333333,309.48333333333335,208555.53,708563.3333333334,31482785.36666667,-42777.0,7503.666666666667,-2268.3333333333335,,127.16000000000001,132.7129872222222,127.04836294444446,5.664624277777747,207196189.66666666,256667213.7266667,97279314.58333333,74854938.09666665,75809335.02333333,22864001.19,2468834603.713333,16989348.426666666,10261.839423076925,6514.977142857143,138.64190476190478,1641.8288870755132,692.43506870289,121.38914840459057,803.3896159498416,-838.4392711256716
British Virgin Islands,92,Latin America and the Caribbean,Low Confidence,113,74,13,26,2218,384,767,,,,,,,,,,,,,,,,,,,,,102.88964841666667,106.837583,-3.9479345833333213,,,,,,,,,,,,,,,,
Brunei Darussalam,96,South-eastern Asia,Low Confidence,119,80,13,26,34739,5551,11080,,,,,,,,,,,,,,,,,,,,,103.45837319444445,100.9507531388889,2.507620055555549,37534.333333333336,6926.959999999999,23224.51,90498.72666666667,435.3533333333333,878.5400000000001,340560.54666666663,24922.873333333333,4055.421652421652,6802.330333835663,360.74238035639786,1798.6252637225105,137145.02103395716,114.03684015850904,2903.916244363442,1105.2909806409314
Bulgaria,100,Eastern Europe,Very Low Confidence,112,68,16,28,478667,109483,193539,243.02333333333334,21970.666666666668,20880.666666666668,1267294.3333333333,3605.6666666666665,29692850.29666667,1501.0666666666668,134.71666666666667,9451.0,1276.0,120.26666666666667,344.3333333333333,6928.783333333333,5044.333333333333,896796.3999999999,-85.33333333333333,748.0,68.33333333333333,,217.31333333333336,116.61006916666666,109.72411552777777,6.885953638888893,5146449.333333333,21372540.0,731080.9166666666,603950.5033333333,2073148.4066666665,195126.66666666666,30582548.243333336,641610.0,6569.941841080729,24922.415136375097,121.03221035282252,741.6397810283257,617.2452543775667,119.59580409402868,342.8647338619733,-398.7750471663524
Burkina Faso,854,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,2086893,317831,561848,399.1466666666667,30027.666666666668,1011.6666666666666,1965847.99,2554.6666666666665,83391438.79,1079.0833333333333,115.85333333333334,3596.0,1608.0,62.92333333333334,43.71666666666667,21478.626666666667,1681.3333333333333,2886921.0500000003,361.3333333333333,364.0,364.3333333333333,,121.95666666666666,103.78306841666667,103.08091972222222,0.7021486944444462,18714736.666666668,10272501.293333335,2592954.723333333,1716413.4266666668,897586.9566666667,216099.67333333334,26535470.273333337,2720045.6366666667,6381.066197183099,74595.13797719614,198.50625490467618,1440.8037037037036,1615.1318140121546,128.5009961092725,812.8340405840405,-627.9696631196631
Burundi,108,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,1184127,180341,318799,,,,,,,,,,,,,,,,,,,,,128.32858883333333,127.59760611111112,0.7309827222222083,4382116.0,1585292.39,2606061.9233333333,172826.49666666667,281218.8466666667,4085393.6666666665,15695013.11,1005210.0666666668,4643.498113207547,1840.3987454938717,1298.4408795962509,784.2612865497076,4110.810903096667,133.91540091840338,1312.2442754613808,527.9829889116731
Cabo Verde,132,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,54765,8601,15204,414.6366666666667,858.3333333333334,43.333333333333336,57780.31,64.66666666666667,2129500.366666666,1391.4599999999998,111.57333333333334,649.3333333333334,14.333333333333334,85.86666666666667,209.97,515.1433333333333,8.0,64752.030000000006,9.333333333333334,4.0,-11.333333333333334,34.666666666666664,218.9366666666667,102.29068277777777,102.77460500000001,-0.48392222222223324,133985.66666666666,7046.25,15040.416666666666,16280.376666666669,19516.75333333333,8540.0,247661.72999999998,58230.47,8938.18269557823,3633.879166666667,65.2,1195.3500000000001,481.3494154485975,104.84866431253614,289.8963449890512,-905.453655010949
Cambodia,116,South-eastern Asia,Very Low Confidence,130,86,16,28,1423397,257853,455820,481.8733333333333,61701.0,4132.333333333333,869588.5699999998,7931.0,66207999.066666685,1473.7933333333333,31.22333333333334,2920.0,3045.3333333333335,23.179999999999996,14.556666666666667,16727.02666666667,2478.0,1492070.5933333335,-126.0,785.6666666666666,215.66666666666666,35.666666666666664,75.54333333333334,118.81119066666666,114.02326944444445,4.787921222222209,9823192.666666666,25748466.666666668,1660017.0166666668,507920.2966666667,48602.43333333333,13617458.88,60027236.61666667,1330018.0266666666,5152.190804597701,620524.5147846141,190.78487494165776,49053.978374581115,1869.3630049015756,145.68497549212339,433.8650883838384,-48620.11328619727
Cameroon,120,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,2577064,404713,715433,304.8233333333333,65830.66666666667,1391.3333333333333,2361414.106666667,3957.3333333333335,109401830.29666667,1469.2099999999998,153.29,5897.666666666667,8435.666666666666,25.316666666666666,28.323333333333334,26210.806666666667,13237.333333333334,2802581.4933333327,114.0,735.0,1391.3333333333333,,230.46333333333334,109.34313616666667,107.64836175,1.694774416666661,14807346.666666666,7491537.489999999,14713275.783333331,1038443.9466666667,565793.3066666666,7154769.900000001,58858254.26333334,5437322.046666667,5858.051020408163,6657.117106746288,74.01378996090845,4403.671364714468,4578.504206982745,125.3519412191582,889.1235659343469,-3514.547798780121
Canada,124,Northern America,Low Confidence,118,79,13,26,2938321,479284,956615,264.3666666666667,175738.0,143524.66666666666,8829505.896666668,43657.0,199701254.65999997,1950.7833333333335,245.48333333333335,62711.666666666664,6444.333333333333,181.33,352.76666666666665,38136.29666666667,36315.333333333336,6406409.336666666,-4815.666666666667,4767.333333333333,-5933.0,,271.32,106.96727727777777,109.18094797222223,-2.2136706944444597,72811956.33333333,118221179.0,1422084.3066666666,13607425.87,23676782.126666665,5601228.0,255638409.76,3441143.6666666665,11840.521825396827,154.9823180962164,119.25679329615771,159.5927929874379,122.29240280897739,100.29769493857891,128.4267557880461,-31.16603719939178
Cayman Islands,136,Latin America and the Caribbean,Low Confidence,113,74,13,26,4797,831,1660,,,,,,,,,,,,,,,,,,,,,112.37839491666666,111.90493202777778,0.4734628888888892,,,,,,,,,,,,,,,,
Central African Republic,140,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,487305,74216,131196,,,,,,,,,,,,,,,,,,,,,,117.10020933333332,,3928785.6666666665,507681.8933333333,394570.2233333333,506443.44333333336,162568.28666666665,1450953.116666667,7061430.73,181022.90333333332,2177.875706214689,96.64351851851852,48.68611111111111,82.0959595959596,738.8768485128679,198.6037278471259,568.9873122649425,486.8913526689829
Chad,148,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,1637656,249413,440901,,,,,,,,,,,,,,,,,,,,,90.7518393611111,103.64127297222223,-12.88943361111113,11962421.666666666,5820614.973333333,235269.1,2599257.1466666665,860647.7799999999,539083.4966666667,14367680.770000001,205073.88,5475.762264150943,14735.950877192983,342.9271929824561,945.7309510304407,10123.820992652572,200.84002490432695,2106.17351861631,1160.4425675858693
Chile,152,Latin America and the Caribbean,Low Confidence,113,74,13,26,1400946,242800,484611,294.93333333333334,51588.333333333336,19748.0,2657610.8833333333,10869.0,86981181.49,1443.2300000000002,121.61333333333334,20305.0,2328.6666666666665,183.41666666666666,201.15,19341.563333333335,8939.666666666666,2953253.639999999,-1120.6666666666667,229.66666666666666,35.666666666666664,,157.72,119.15211216666667,115.41809816666665,3.734014000000016,2442001.3333333335,7098966.336666666,11835032.709999999,4210984.323333333,5429226.946666666,1164029.5066666666,47545464.88333333,3902220.153333334,13193.500326797386,1876.5574431997331,98.07528102459436,3675.6234253701477,15547.73325763548,125.04844214713154,490.58553573569765,-3185.03788963445
China,156,Eastern Asia,Very Low Confidence,126,64,16,46,91646213,22424705,65377741,428.11999999999995,4742210.0,85491.0,190436510.71999994,782469.6666666666,6976235495.259999,2077.01,204.97000000000003,529346.0,239580.66666666666,124.61333333333334,63.343333333333334,1425354.5733333335,508795.6666666667,256761683.3766667,-5552.333333333333,38506.666666666664,28267.0,,797.11,122.24323055555556,110.96274513888888,11.280485416666679,388389387.6666667,1276584098.86,399458240.98,206822030.45666668,80486755.07666665,148380565.22666666,4791500129.156667,932379448.1733333,11151.826751592356,443.83998848360017,103.71695125462317,226.3661101589115,1724.6724175985128,110.75046841886588,2231.0602230700683,2004.694112911157
"China, Hong Kong SAR",344,Eastern Asia,Low Confidence,110,71,13,26,530985,95267,190147,239.19666666666663,15845.666666666666,5815.333333333333,1402286.5533333335,337.0,34055306.59333333,1789.1266666666663,153.90666666666667,20972.666666666668,414.6666666666667,285.4633333333333,172.14,7486.883333333334,50.666666666666664,1581495.4733333334,1032.0,0.0,252.66666666666666,480.3333333333333,351.57,126.7387203888889,110.27348136111112,16.46523902777777,4137.666666666667,51565.869999999995,10212.706666666667,386139.3766666667,742.8466666666667,61.02666666666667,531175.0299999999,53862.033333333326,10310.65,276.0842898242086,146.9471979820457,140.0109049996145,147.97825150208016,109.13448676862332,131.27247068770438,-8.738434311910112
"China, Macao SAR",446,Eastern Asia,Low Confidence,110,71,13,26,45728,8204,16375,265.0933333333333,1204.3333333333333,7.666666666666667,126817.28333333331,14.333333333333334,2984567.4000000004,1721.2900000000002,132.14333333333335,1223.0,2.6666666666666665,218.89666666666668,81.72000000000001,682.8133333333334,10.666666666666666,113288.82333333335,0.0,0.0,41.333333333333336,3.3333333333333335,346.71,114.03050136111112,110.28678394444444,3.7437174166666836,128.66666666666666,5.28,,23546.289999999997,7.78,,33381.80333333333,218.11333333333334,996.65625,481.2229510244877,145.5971597534566,487.96594202898547,132.2327253328916,126.27130832927644,141.8940767334581,-346.07186529552735
Colombia,170,Latin America and the Caribbean,Very Low Confidence,114,70,16,28,3545499,787320,1391787,264.42333333333335,178708.33333333334,10513.0,7487414.169999999,13721.333333333334,228523202.9033333,1499.0533333333333,238.54,26591.333333333332,8540.0,121.36000000000001,228.60999999999999,50575.38666666666,63057.0,6009944.46,806.6666666666666,3477.0,931.6666666666666,,122.61666666666667,129.07150702777778,123.33304502777777,5.738462000000013,8528855.333333334,11132441.879999999,28805009.459999997,8257149.0,14622109.166666666,4209941.856666666,174909156.65666667,4258305.816666666,10903.689151815182,1282.364742563126,105.8022653845599,1377.9498948928513,509.9277900960827,101.83859324956886,192.81689002946487,-1185.1330048633863
Comoros,174,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,84742,13308,23526,499.12000000000006,1269.6666666666667,6.0,69901.36333333333,33.0,2912739.533333333,1405.7299999999998,168.92333333333335,619.3333333333334,46.0,40.913333333333334,43.58666666666667,802.3033333333333,40.0,76299.14999999998,0.0,10.333333333333334,82.0,0.0,91.05333333333334,111.34752266666665,106.96861208333333,4.378910583333322,263750.3333333333,36373.30333333334,162853.13999999998,7436.336666666667,26129.353333333333,100491.0,659994.5299999999,34865.48,2841.812121212121,56.9973544973545,202.59523809523807,111.98941798941799,189.92809031764259,216.52678913126672,325.5437498856631,213.55433189624512
Congo,178,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,535851,84152,148760,131.89666666666668,8882.333333333334,65.33333333333333,471897.11000000004,177.66666666666666,18097339.823333334,1127.1200000000001,73.93,1828.3333333333333,599.3333333333334,82.11,15.030000000000001,5753.876666666667,1516.0,442233.96666666673,-33.333333333333336,10.0,-4.333333333333333,,51.27,101.52275488888888,109.08417969444444,-7.561424805555561,836988.0,372372.9366666667,688300.91,135216.12666666668,8972.093333333332,1626251.0833333333,6393313.330000001,109022.52999999998,5682.270588235294,25265.099927849933,238.16055796055795,10178.83253968254,285.78558479532165,196.8822807017544,150.51315789473685,-10028.319381787804
Costa Rica,188,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,365609,78946,139556,272.2033333333333,23371.666666666668,15391.333333333334,821385.2966666665,2926.6666666666665,22518171.62,1446.0233333333333,133.83,8291.666666666666,2101.0,123.12333333333333,336.4866666666666,5031.286666666666,12000.666666666666,651541.8933333332,-1676.6666666666667,116.33333333333333,-28.333333333333332,51.0,208.52999999999997,104.43278022222222,107.16998227777778,-2.7372020555555565,1028280.0,502317.4633333334,13587621.36,868935.8033333333,2659943.61,173422.42,29605746.10666667,348185.55333333334,11930.841056910569,581.1926875870332,186.8411865669225,1335.509798143434,1923.2522914491237,166.92267084348535,1212.6034603794128,-122.90633776402115
Côte d’Ivoire,384,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,2561140,402212,711012,319.51,65146.333333333336,9080.666666666666,2187038.523333333,3660.3333333333335,121568776.04,1451.26,75.29,11447.0,4207.333333333333,23.25333333333333,20.183333333333334,28916.066666666666,10722.0,2717961.1999999997,741.6666666666666,3287.6666666666665,269.0,,79.83,104.66199383333333,105.73562127777778,-1.0736274444444547,22262391.0,6456380.626666666,8689835.206666665,761457.0966666667,69842.36666666667,13830095.333333334,59895151.13666666,1429210.5966666664,6332.433739837398,6975.808351156483,153.2235781903439,932.8675501069389,3627.708548479633,105.51513195639701,422.03643410852715,-510.83111599841175
Croatia,191,Southern Europe,Low Confidence,123,84,13,26,348070,52915,105613,246.67,17343.666666666668,7062.666666666667,746523.6433333334,3586.0,19289451.843333334,2378.513333333333,169.81666666666663,7752.333333333333,631.6666666666666,177.64666666666668,382.79333333333335,3954.9666666666667,3313.0,625037.6933333334,-99.66666666666667,178.0,-39.333333333333336,,762.3733333333333,105.22222222222221,103.25277777777778,1.9694444444444343,1442036.6666666667,8594500.666666666,502890.0,601459.8733333333,1465281.7333333334,158420.0,16064896.683333335,1289160.0,10766.652113237638,212.22758034227402,133.26236284826794,229.97028758551676,6345.316665886491,105.96118663715087,1650.1101067168863,1420.1398191313697
Cuba,192,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,820910,177259,313349,460.22,61872.0,1603.0,1332358.4400000002,8863.0,55381168.309999995,1945.4999999999998,256.54,9715.0,3042.0,131.43,212.43,11202.85,27267.0,1558981.0600000003,0.0,213.0,-125.0,205.0,354.24,,,,2464595.6666666665,1152479.866666667,3353221.7433333336,712816.5933333334,937769.32,1250306.5333333334,44524877.336666666,3104387.486666667,6621.249537037037,1716.4332276250882,163.45155038759688,236.8761451726568,8546.195445434018,281.694610641699,7738.188184109699,7501.312038937042
Curaçao,531,Latin America and the Caribbean,Low Confidence,113,74,13,26,12079,2093,4178,,,,,,,,,,,,,,,,,,,,,122.04213161111109,109.80871819444444,12.23341341666665,,,,,,,,,,,,,,,,
Cyprus,196,Western Asia,Low Confidence,134,95,13,26,113306,15356,30649,302.76666666666665,3209.3333333333335,1089.3333333333333,206926.08999999997,1259.0,5493612.196666666,1559.9333333333332,160.80333333333334,2527.6666666666665,123.66666666666667,148.70333333333335,302.0266666666667,1302.0766666666666,170.33333333333334,188237.50333333333,-496.0,36.666666666666664,-40.0,39.0,214.83,101.39782783333332,101.15666666666665,0.24116116666667153,106384.0,189936.66666666666,252338.33333333334,235261.96,760131.0666666668,90986.66666666667,1915113.5333333334,76806.66666666667,12958.810628019324,297.1512778800816,252.6962405414853,553.4821874290901,213.47023809523807,124.14682539682538,209.0868311475599,-344.3953562815302
Czechia,203,Eastern Europe,Low Confidence,109,70,13,26,746840,136943,273327,200.02666666666664,42613.666666666664,18020.333333333332,2390775.313333334,5631.666666666667,51703078.580000006,1848.9133333333336,169.05666666666667,17721.666666666668,1250.0,161.97333333333333,359.21000000000004,10545.23,14759.333333333334,1475943.6233333333,-716.3333333333334,799.6666666666666,1740.0,,248.77333333333334,112.1111111111111,112.05555555555554,0.055555555555557135,3471733.3333333335,17840151.88,413550.0,1245369.4433333334,7663528.1866666665,663560.0,41794051.21666667,324883.3333333333,10635.054871794871,1264.2543756530824,132.4440961337513,506.1617268413358,152.73397475687977,189.50170701427683,143.42482835925458,-362.7368984820812
Dem. People's Rep. Korea,408,Eastern Asia,Very Low Confidence,125,81,16,28,2070528,401425,709621,,,,,,,,,,,,,,,,,,,,,,,,5508028.666666667,10144078.61,3157039.0033333334,780916.2733333334,169220.80000000002,1230930.9166666667,27992034.46666667,6401259.506666667,4445.046994535519,123611.17496756038,266.8667671838734,54845.62296726793,9060.799943027507,589.0284993390829,682.2971894321892,-54163.325777835744
Dem. Rep. of the Congo,180,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,8912903,1357425,2399593,83.93333333333334,128670.66666666667,137.66666666666666,3251171.873333333,849.3333333333334,288028118.27,1112.9333333333334,76.11999999999999,4567.666666666667,9453.333333333334,8.236666666666666,1.41,96028.79,7894.0,4007704.2766666673,-49.666666666666664,1207.6666666666667,2206.0,,19.353333333333335,,187.2319398333333,,27643411.333333332,7892662.9799999995,15273167.056666667,558093.5300000001,16770.9,42559637.666666664,121006956.63,1188733.02,5333.516455696202,10595.51381251213,353.0188336100868,17450.57132954568,6532.069758324599,104.50295442634847,1302.530808556878,-16148.040520988803
Denmark,208,Northern Europe,High Confidence,132,81,30,21,469449,172003,119134,235.25,51265.666666666664,24496.666666666668,1439033.3233333335,20250.333333333332,32331386.23999999,2572.3266666666664,194.17,25176.666666666668,1239.0,198.10666666666665,969.9466666666667,5834.31,13007.0,1076428.61,-1074.0,706.0,2373.6666666666665,,322.02,105.03888888888889,103.92777777777779,1.1111111111111,3157080.0,18925403.333333332,82153.33333333333,4133544.6766666663,13617643.766666666,2515400.0,51600029.326666676,353593.3333333333,25558.669105378005,411.33029026217235,137.52891981613894,151.1939600230103,116.59214443029445,120.28871051844224,123.61383643980328,-27.580123583207026
